row,Track,Category,Level,Album,id,Anger,Fear,Happy,Sad,Tender,Gender,Age,Musicianship,Emotion,Tension,Energy,Valence
4936,76,Pos. Ene.,High,Juha,94,1,1,1,1,3,Male,29,3,Discrete,NA,NA,NA
4937,77,Pos. Ene.,High,Lethal weapon 3,94,1,1,3,1,1,Male,29,3,Discrete,NA,NA,NA
4938,78,Pos. Ene.,High,Crouching Tiger,94,1,1,6,3,3,Male,29,3,Discrete,NA,NA,NA
4939,79,Pos. Ene.,High,Batman,94,1,1,6,1,2,Male,29,3,Discrete,NA,NA,NA
4940,80,Pos. Ene.,High,Oliver Twist,94,1,2,4,1,1,Male,29,3,Discrete,NA,NA,NA
4941,81,Neg. Ene.,High,Juha,94,1,1,1,7,6,Male,29,3,Discrete,NA,NA,NA
4942,82,Neg. Ene.,High,Big Fish,94,1,2,1,5,5,Male,29,3,Discrete,NA,NA,NA
4943,83,Neg. Ene.,High,Big Fish,94,1,2,1,1,3,Male,29,3,Discrete,NA,NA,NA
4944,84,Neg. Ene.,High,Blanc,94,1,1,1,7,3,Male,29,3,Discrete,NA,NA,NA
4945,85,Neg. Ene.,High,Oliver Twist,94,1,3,1,1,1,Male,29,3,Discrete,NA,NA,NA
4946,86,Neg. Ene.,Moderate,Running Scared,94,1,3,1,8,1,Male,29,3,Discrete,NA,NA,NA
4947,87,Neg. Ene.,Moderate,Road To Perdition,94,1,4,1,6,1,Male,29,3,Discrete,NA,NA,NA
4948,88,Neg. Ene.,Moderate,Blanc,94,1,2,1,5,1,Male,29,3,Discrete,NA,NA,NA
4949,89,Neg. Ene.,Moderate,Blanc,94,1,3,1,5,2,Male,29,3,Discrete,NA,NA,NA
4950,90,Neg. Ene.,Moderate,Batman Returns,94,2,2,1,4,1,Male,29,3,Discrete,NA,NA,NA
4951,91,Pos. Ten.,Moderate,The Alien Trilogy,94,2,5,1,1,1,Male,29,3,Discrete,NA,NA,NA
4952,92,Pos. Ten.,Moderate,The Fifth Element,94,4,7,1,1,1,Male,29,3,Discrete,NA,NA,NA
4953,93,Pos. Ten.,Moderate,Babylon 5,94,4,4,2,1,1,Male,29,3,Discrete,NA,NA,NA
4954,94,Pos. Ten.,Moderate,Hellraiser,94,3,7,2,1,1,Male,29,3,Discrete,NA,NA,NA
4955,95,Pos. Ten.,Moderate,Oliver Twist,94,4,8,1,1,1,Male,29,3,Discrete,NA,NA,NA
4956,96,Pos. Ten.,High,The Missing,94,2,5,1,4,1,Male,29,3,Discrete,NA,NA,NA
4957,97,Pos. Ten.,High,Shallow Grave,94,1,4,1,1,1,Male,29,3,Discrete,NA,NA,NA
4958,98,Pos. Ten.,High,Naked Lunch,94,1,3,2,3,3,Male,29,3,Discrete,NA,NA,NA
4959,99,Pos. Ten.,High,Dracula,94,1,3,1,4,3,Male,29,3,Discrete,NA,NA,NA
4960,100,Pos. Ten.,High,Cape Fear,94,1,5,1,4,1,Male,29,3,Discrete,NA,NA,NA
4961,101,Neg. Ten.,High,Juha,94,1,1,2,2,7,Male,29,3,Discrete,NA,NA,NA
4962,102,Neg. Ten.,High,Shakespeare In Love,94,2,2,3,2,1,Male,29,3,Discrete,NA,NA,NA
4963,103,Neg. Ten.,High,The Fifth Element,94,1,2,1,2,4,Male,29,3,Discrete,NA,NA,NA
4964,104,Neg. Ten.,High,Crouching Tiger,94,1,1,1,3,5,Male,29,3,Discrete,NA,NA,NA
4965,105,Neg. Ten.,High,Pride & Prejudice,94,1,1,8,2,2,Male,29,3,Discrete,NA,NA,NA
4966,106,Neg. Ten.,Moderate,Lethal weapon 3,94,1,1,2,2,5,Male,29,3,Discrete,NA,NA,NA
4967,107,Neg. Ten.,Moderate,The Godfarher,94,1,1,5,2,8,Male,29,3,Discrete,NA,NA,NA
4968,108,Neg. Ten.,Moderate,Gladiator,94,1,1,1,7,1,Male,29,3,Discrete,NA,NA,NA
4969,109,Neg. Ten.,Moderate,Pride & Prejudice,94,1,1,1,6,4,Male,29,3,Discrete,NA,NA,NA
4970,110,Neg. Ten.,Moderate,Big Fish,94,1,1,3,1,8,Male,29,3,Discrete,NA,NA,NA
4971,51,Pos. Val.,Moderate,Juha,95,1,1,4,1,8,Female,27,3,Discrete,NA,NA,NA
4972,52,Pos. Val.,Moderate,Blanc,95,1,1,3,3,5,Female,27,3,Discrete,NA,NA,NA
4973,53,Pos. Val.,Moderate,Gladiator,95,1,1,5,1,3,Female,27,3,Discrete,NA,NA,NA
4974,54,Pos. Val.,Moderate,Pride & Prejudice,95,1,1,1,1,8,Female,27,3,Discrete,NA,NA,NA
4975,55,Pos. Val.,Moderate,Dances with Wolves,95,1,1,4,1,3,Female,27,3,Discrete,NA,NA,NA
4976,56,Pos. Val.,High,Man of Galilee CD1,95,1,1,6,1,1,Female,27,3,Discrete,NA,NA,NA
4977,57,Pos. Val.,High,Shakespeare In Love,95,1,1,4,1,1,Female,27,3,Discrete,NA,NA,NA
4978,58,Pos. Val.,High,Vertigo OST,95,1,1,1,1,2,Female,27,3,Discrete,NA,NA,NA
4979,59,Pos. Val.,High,Vertigo OST,95,1,1,3,1,3,Female,27,3,Discrete,NA,NA,NA
4980,60,Pos. Val.,High,Outbreak,95,1,3,4,1,1,Female,27,3,Discrete,NA,NA,NA
4981,61,Neg. Val.,High,Juha,95,1,1,5,1,2,Female,27,3,Discrete,NA,NA,NA
4982,62,Neg. Val.,High,Shakespeare In Love,95,1,5,1,3,1,Female,27,3,Discrete,NA,NA,NA
4983,63,Neg. Val.,High,Batman,95,1,1,1,8,4,Female,27,3,Discrete,NA,NA,NA
4984,64,Neg. Val.,High,The Fifth Element,95,1,5,1,1,1,Female,27,3,Discrete,NA,NA,NA
4985,65,Neg. Val.,High,Big Fish,95,1,6,1,3,1,Female,27,3,Discrete,NA,NA,NA
4986,66,Neg. Val.,Moderate,The English Patient,95,3,3,1,3,1,Female,27,3,Discrete,NA,NA,NA
4987,67,Neg. Val.,Moderate,Lethal weapon 3,95,1,3,1,3,1,Female,27,3,Discrete,NA,NA,NA
4988,68,Neg. Val.,Moderate,Road To Perdition,95,1,6,1,1,1,Female,27,3,Discrete,NA,NA,NA
4989,69,Neg. Val.,Moderate,Hellraiser,95,4,3,1,4,1,Female,27,3,Discrete,NA,NA,NA
4990,70,Neg. Val.,Moderate,Grizzle Man,95,3,5,1,3,1,Female,27,3,Discrete,NA,NA,NA
4991,71,Pos. Ene.,Moderate,The Untouchables,95,1,1,6,1,1,Female,27,3,Discrete,NA,NA,NA
4992,72,Pos. Ene.,Moderate,Man of Galilee CD1,95,1,1,6,1,1,Female,27,3,Discrete,NA,NA,NA
4993,73,Pos. Ene.,Moderate,Shine,95,1,1,4,1,1,Female,27,3,Discrete,NA,NA,NA
4994,74,Pos. Ene.,Moderate,Shine,95,1,1,1,1,1,Female,27,3,Discrete,NA,NA,NA
4995,75,Pos. Ene.,Moderate,Batman,95,1,1,5,1,1,Female,27,3,Discrete,NA,NA,NA
4996,76,Pos. Ene.,High,Juha,95,1,1,2,1,1,Female,27,3,Discrete,NA,NA,NA
4997,77,Pos. Ene.,High,Lethal weapon 3,95,1,1,4,1,1,Female,27,3,Discrete,NA,NA,NA
4998,78,Pos. Ene.,High,Crouching Tiger,95,1,1,1,6,1,Female,27,3,Discrete,NA,NA,NA
4999,79,Pos. Ene.,High,Batman,95,1,1,6,1,1,Female,27,3,Discrete,NA,NA,NA
5000,80,Pos. Ene.,High,Oliver Twist,95,1,2,2,1,1,Female,27,3,Discrete,NA,NA,NA
5001,81,Neg. Ene.,High,Juha,95,1,3,1,7,3,Female,27,3,Discrete,NA,NA,NA
5002,82,Neg. Ene.,High,Big Fish,95,1,3,1,8,4,Female,27,3,Discrete,NA,NA,NA
5003,83,Neg. Ene.,High,Big Fish,95,1,1,1,4,1,Female,27,3,Discrete,NA,NA,NA
5004,84,Neg. Ene.,High,Blanc,95,1,2,1,5,3,Female,27,3,Discrete,NA,NA,NA
5005,85,Neg. Ene.,High,Oliver Twist,95,1,2,1,4,1,Female,27,3,Discrete,NA,NA,NA
5006,86,Neg. Ene.,Moderate,Running Scared,95,1,2,1,5,3,Female,27,3,Discrete,NA,NA,NA
5007,87,Neg. Ene.,Moderate,Road To Perdition,95,1,3,1,6,1,Female,27,3,Discrete,NA,NA,NA
5008,88,Neg. Ene.,Moderate,Blanc,95,1,1,1,8,6,Female,27,3,Discrete,NA,NA,NA
5009,89,Neg. Ene.,Moderate,Blanc,95,1,1,1,8,6,Female,27,3,Discrete,NA,NA,NA
5010,90,Neg. Ene.,Moderate,Batman Returns,95,1,5,1,1,1,Female,27,3,Discrete,NA,NA,NA
5011,91,Pos. Ten.,Moderate,The Alien Trilogy,95,1,5,1,1,1,Female,27,3,Discrete,NA,NA,NA
5012,92,Pos. Ten.,Moderate,The Fifth Element,95,6,5,1,1,1,Female,27,3,Discrete,NA,NA,NA
5013,93,Pos. Ten.,Moderate,Babylon 5,95,5,7,1,1,1,Female,27,3,Discrete,NA,NA,NA
5014,94,Pos. Ten.,Moderate,Hellraiser,95,7,1,1,1,1,Female,27,3,Discrete,NA,NA,NA
5015,95,Pos. Ten.,Moderate,Oliver Twist,95,7,7,1,3,1,Female,27,3,Discrete,NA,NA,NA
5016,96,Pos. Ten.,High,The Missing,95,1,4,1,4,1,Female,27,3,Discrete,NA,NA,NA
5017,97,Pos. Ten.,High,Shallow Grave,95,1,3,1,1,1,Female,27,3,Discrete,NA,NA,NA
5018,98,Pos. Ten.,High,Naked Lunch,95,5,2,1,2,1,Female,27,3,Discrete,NA,NA,NA
5019,99,Pos. Ten.,High,Dracula,95,1,1,1,5,1,Female,27,3,Discrete,NA,NA,NA
5020,100,Pos. Ten.,High,Cape Fear,95,1,7,1,1,1,Female,27,3,Discrete,NA,NA,NA
5021,101,Neg. Ten.,High,Juha,95,1,1,1,3,4,Female,27,3,Discrete,NA,NA,NA
5022,102,Neg. Ten.,High,Shakespeare In Love,95,1,1,1,1,2,Female,27,3,Discrete,NA,NA,NA
5023,103,Neg. Ten.,High,The Fifth Element,95,1,1,3,1,4,Female,27,3,Discrete,NA,NA,NA
5024,104,Neg. Ten.,High,Crouching Tiger,95,1,1,1,1,9,Female,27,3,Discrete,NA,NA,NA
5025,105,Neg. Ten.,High,Pride & Prejudice,95,1,1,6,1,1,Female,27,3,Discrete,NA,NA,NA
5026,106,Neg. Ten.,Moderate,Lethal weapon 3,95,1,1,3,3,7,Female,27,3,Discrete,NA,NA,NA
5027,107,Neg. Ten.,Moderate,The Godfarher,95,1,1,3,3,6,Female,27,3,Discrete,NA,NA,NA
5028,108,Neg. Ten.,Moderate,Gladiator,95,1,1,1,6,6,Female,27,3,Discrete,NA,NA,NA
5029,109,Neg. Ten.,Moderate,Pride & Prejudice,95,1,4,1,5,5,Female,27,3,Discrete,NA,NA,NA
5030,110,Neg. Ten.,Moderate,Big Fish,95,1,1,1,1,6,Female,27,3,Discrete,NA,NA,NA
5031,51,Pos. Val.,Moderate,Juha,96,1,1,4,2,3,Female,21,1,Discrete,NA,NA,NA
5032,52,Pos. Val.,Moderate,Blanc,96,1,1,3,1,2,Female,21,1,Discrete,NA,NA,NA
5033,53,Pos. Val.,Moderate,Gladiator,96,1,2,2,1,1,Female,21,1,Discrete,NA,NA,NA
5034,54,Pos. Val.,Moderate,Pride & Prejudice,96,1,1,1,3,1,Female,21,1,Discrete,NA,NA,NA
5035,55,Pos. Val.,Moderate,Dances with Wolves,96,1,1,4,2,1,Female,21,1,Discrete,NA,NA,NA
5036,56,Pos. Val.,High,Man of Galilee CD1,96,1,1,3,3,1,Female,21,1,Discrete,NA,NA,NA
5037,57,Pos. Val.,High,Shakespeare In Love,96,1,1,5,2,3,Female,21,1,Discrete,NA,NA,NA
5038,58,Pos. Val.,High,Vertigo OST,96,1,1,1,6,1,Female,21,1,Discrete,NA,NA,NA
5039,59,Pos. Val.,High,Vertigo OST,96,1,1,2,3,1,Female,21,1,Discrete,NA,NA,NA
5040,60,Pos. Val.,High,Outbreak,96,1,2,1,2,1,Female,21,1,Discrete,NA,NA,NA
5041,61,Neg. Val.,High,Juha,96,1,1,1,3,2,Female,21,1,Discrete,NA,NA,NA
5042,62,Neg. Val.,High,Shakespeare In Love,96,1,2,1,1,1,Female,21,1,Discrete,NA,NA,NA
5043,63,Neg. Val.,High,Batman,96,1,2,1,2,1,Female,21,1,Discrete,NA,NA,NA
5044,64,Neg. Val.,High,The Fifth Element,96,1,4,1,1,1,Female,21,1,Discrete,NA,NA,NA
5045,65,Neg. Val.,High,Big Fish,96,2,3,1,1,1,Female,21,1,Discrete,NA,NA,NA
5046,66,Neg. Val.,Moderate,The English Patient,96,1,4,1,1,1,Female,21,1,Discrete,NA,NA,NA
5047,67,Neg. Val.,Moderate,Lethal weapon 3,96,1,2,1,1,1,Female,21,1,Discrete,NA,NA,NA
5048,68,Neg. Val.,Moderate,Road To Perdition,96,3,2,1,1,1,Female,21,1,Discrete,NA,NA,NA
5049,69,Neg. Val.,Moderate,Hellraiser,96,5,3,1,1,1,Female,21,1,Discrete,NA,NA,NA
5050,70,Neg. Val.,Moderate,Grizzle Man,96,1,4,1,1,1,Female,21,1,Discrete,NA,NA,NA
5051,71,Pos. Ene.,Moderate,The Untouchables,96,1,1,4,1,1,Female,21,1,Discrete,NA,NA,NA
5052,72,Pos. Ene.,Moderate,Man of Galilee CD1,96,1,1,4,1,1,Female,21,1,Discrete,NA,NA,NA
5053,73,Pos. Ene.,Moderate,Shine,96,1,1,5,1,3,Female,21,1,Discrete,NA,NA,NA
5054,74,Pos. Ene.,Moderate,Shine,96,1,1,2,1,1,Female,21,1,Discrete,NA,NA,NA
5055,75,Pos. Ene.,Moderate,Batman,96,1,1,3,1,1,Female,21,1,Discrete,NA,NA,NA
5056,76,Pos. Ene.,High,Juha,96,1,1,2,3,2,Female,21,1,Discrete,NA,NA,NA
5057,77,Pos. Ene.,High,Lethal weapon 3,96,1,1,2,1,1,Female,21,1,Discrete,NA,NA,NA
5058,78,Pos. Ene.,High,Crouching Tiger,96,1,1,3,3,1,Female,21,1,Discrete,NA,NA,NA
5059,79,Pos. Ene.,High,Batman,96,1,3,4,1,1,Female,21,1,Discrete,NA,NA,NA
5060,80,Pos. Ene.,High,Oliver Twist,96,1,2,3,2,1,Female,21,1,Discrete,NA,NA,NA
5061,81,Neg. Ene.,High,Juha,96,1,1,1,6,3,Female,21,1,Discrete,NA,NA,NA
5062,82,Neg. Ene.,High,Big Fish,96,1,1,2,2,4,Female,21,1,Discrete,NA,NA,NA
5063,83,Neg. Ene.,High,Big Fish,96,1,1,2,1,3,Female,21,1,Discrete,NA,NA,NA
5064,84,Neg. Ene.,High,Blanc,96,1,1,1,6,1,Female,21,1,Discrete,NA,NA,NA
5065,85,Neg. Ene.,High,Oliver Twist,96,1,2,1,1,1,Female,21,1,Discrete,NA,NA,NA
5066,86,Neg. Ene.,Moderate,Running Scared,96,1,1,1,3,1,Female,21,1,Discrete,NA,NA,NA
5067,87,Neg. Ene.,Moderate,Road To Perdition,96,1,1,1,4,1,Female,21,1,Discrete,NA,NA,NA
5068,88,Neg. Ene.,Moderate,Blanc,96,1,1,1,4,1,Female,21,1,Discrete,NA,NA,NA
5069,89,Neg. Ene.,Moderate,Blanc,96,1,1,1,4,1,Female,21,1,Discrete,NA,NA,NA
5070,90,Neg. Ene.,Moderate,Batman Returns,96,1,1,1,5,2,Female,21,1,Discrete,NA,NA,NA
5071,91,Pos. Ten.,Moderate,The Alien Trilogy,96,3,3,1,1,1,Female,21,1,Discrete,NA,NA,NA
5072,92,Pos. Ten.,Moderate,The Fifth Element,96,4,2,1,1,1,Female,21,1,Discrete,NA,NA,NA
5073,93,Pos. Ten.,Moderate,Babylon 5,96,3,5,1,1,1,Female,21,1,Discrete,NA,NA,NA
5074,94,Pos. Ten.,Moderate,Hellraiser,96,1,5,1,1,1,Female,21,1,Discrete,NA,NA,NA
5075,95,Pos. Ten.,Moderate,Oliver Twist,96,2,4,1,1,1,Female,21,1,Discrete,NA,NA,NA
5076,96,Pos. Ten.,High,The Missing,96,1,3,1,1,1,Female,21,1,Discrete,NA,NA,NA
5077,97,Pos. Ten.,High,Shallow Grave,96,1,3,3,1,1,Female,21,1,Discrete,NA,NA,NA
5078,98,Pos. Ten.,High,Naked Lunch,96,1,1,3,3,4,Female,21,1,Discrete,NA,NA,NA
5079,99,Pos. Ten.,High,Dracula,96,1,1,1,5,3,Female,21,1,Discrete,NA,NA,NA
5080,100,Pos. Ten.,High,Cape Fear,96,1,1,1,5,1,Female,21,1,Discrete,NA,NA,NA
5081,101,Neg. Ten.,High,Juha,96,1,1,3,1,2,Female,21,1,Discrete,NA,NA,NA
5082,102,Neg. Ten.,High,Shakespeare In Love,96,1,1,3,2,1,Female,21,1,Discrete,NA,NA,NA
5083,103,Neg. Ten.,High,The Fifth Element,96,1,1,2,1,3,Female,21,1,Discrete,NA,NA,NA
5084,104,Neg. Ten.,High,Crouching Tiger,96,1,1,3,4,3,Female,21,1,Discrete,NA,NA,NA
5085,105,Neg. Ten.,High,Pride & Prejudice,96,1,1,4,1,1,Female,21,1,Discrete,NA,NA,NA
5086,106,Neg. Ten.,Moderate,Lethal weapon 3,96,1,1,2,4,3,Female,21,1,Discrete,NA,NA,NA
5087,107,Neg. Ten.,Moderate,The Godfarher,96,1,1,4,2,2,Female,21,1,Discrete,NA,NA,NA
5088,108,Neg. Ten.,Moderate,Gladiator,96,1,1,1,4,3,Female,21,1,Discrete,NA,NA,NA
5089,109,Neg. Ten.,Moderate,Pride & Prejudice,96,1,1,1,5,3,Female,21,1,Discrete,NA,NA,NA
5090,110,Neg. Ten.,Moderate,Big Fish,96,1,1,4,4,3,Female,21,1,Discrete,NA,NA,NA
5091,51,Pos. Val.,Moderate,Juha,97,1,1,6,4,5,Female,26,2,Discrete,NA,NA,NA
5092,52,Pos. Val.,Moderate,Blanc,97,1,1,7,5,5,Female,26,2,Discrete,NA,NA,NA
5093,53,Pos. Val.,Moderate,Gladiator,97,1,1,7,1,8,Female,26,2,Discrete,NA,NA,NA
5094,54,Pos. Val.,Moderate,Pride & Prejudice,97,1,1,4,6,1,Female,26,2,Discrete,NA,NA,NA
5095,55,Pos. Val.,Moderate,Dances with Wolves,97,1,2,6,2,1,Female,26,2,Discrete,NA,NA,NA
5096,56,Pos. Val.,High,Man of Galilee CD1,97,1,1,8,2,1,Female,26,2,Discrete,NA,NA,NA
5097,57,Pos. Val.,High,Shakespeare In Love,97,1,3,6,4,1,Female,26,2,Discrete,NA,NA,NA
5098,58,Pos. Val.,High,Vertigo OST,97,1,3,6,4,1,Female,26,2,Discrete,NA,NA,NA
5099,59,Pos. Val.,High,Vertigo OST,97,1,1,7,5,6,Female,26,2,Discrete,NA,NA,NA
5100,60,Pos. Val.,High,Outbreak,97,1,6,1,4,1,Female,26,2,Discrete,NA,NA,NA
5101,61,Neg. Val.,High,Juha,97,1,4,5,4,1,Female,26,2,Discrete,NA,NA,NA
5102,62,Neg. Val.,High,Shakespeare In Love,97,5,6,1,7,1,Female,26,2,Discrete,NA,NA,NA
5103,63,Neg. Val.,High,Batman,97,1,5,3,6,1,Female,26,2,Discrete,NA,NA,NA
5104,64,Neg. Val.,High,The Fifth Element,97,1,6,1,3,1,Female,26,2,Discrete,NA,NA,NA
5105,65,Neg. Val.,High,Big Fish,97,1,4,1,6,5,Female,26,2,Discrete,NA,NA,NA
5106,66,Neg. Val.,Moderate,The English Patient,97,2,6,1,3,1,Female,26,2,Discrete,NA,NA,NA
5107,67,Neg. Val.,Moderate,Lethal weapon 3,97,1,4,1,3,1,Female,26,2,Discrete,NA,NA,NA
5108,68,Neg. Val.,Moderate,Road To Perdition,97,6,6,1,3,1,Female,26,2,Discrete,NA,NA,NA
5109,69,Neg. Val.,Moderate,Hellraiser,97,7,7,1,1,1,Female,26,2,Discrete,NA,NA,NA
5110,70,Neg. Val.,Moderate,Grizzle Man,97,1,8,1,4,1,Female,26,2,Discrete,NA,NA,NA
5111,71,Pos. Ene.,Moderate,The Untouchables,97,1,1,7,1,1,Female,26,2,Discrete,NA,NA,NA
5112,72,Pos. Ene.,Moderate,Man of Galilee CD1,97,1,1,8,1,1,Female,26,2,Discrete,NA,NA,NA
5113,73,Pos. Ene.,Moderate,Shine,97,1,1,6,1,6,Female,26,2,Discrete,NA,NA,NA
5114,74,Pos. Ene.,Moderate,Shine,97,1,1,8,1,1,Female,26,2,Discrete,NA,NA,NA
5115,75,Pos. Ene.,Moderate,Batman,97,1,4,8,1,1,Female,26,2,Discrete,NA,NA,NA
5116,76,Pos. Ene.,High,Juha,97,1,1,6,2,1,Female,26,2,Discrete,NA,NA,NA
5117,77,Pos. Ene.,High,Lethal weapon 3,97,1,1,6,1,1,Female,26,2,Discrete,NA,NA,NA
5118,78,Pos. Ene.,High,Crouching Tiger,97,3,3,1,4,1,Female,26,2,Discrete,NA,NA,NA
5119,79,Pos. Ene.,High,Batman,97,1,1,8,1,1,Female,26,2,Discrete,NA,NA,NA
5120,80,Pos. Ene.,High,Oliver Twist,97,1,2,8,1,1,Female,26,2,Discrete,NA,NA,NA
5121,81,Neg. Ene.,High,Juha,97,1,1,1,7,5,Female,26,2,Discrete,NA,NA,NA
5122,82,Neg. Ene.,High,Big Fish,97,1,3,1,8,6,Female,26,2,Discrete,NA,NA,NA
5123,83,Neg. Ene.,High,Big Fish,97,1,2,5,6,5,Female,26,2,Discrete,NA,NA,NA
5124,84,Neg. Ene.,High,Blanc,97,1,5,1,6,1,Female,26,2,Discrete,NA,NA,NA
5125,85,Neg. Ene.,High,Oliver Twist,97,1,6,1,7,1,Female,26,2,Discrete,NA,NA,NA
5126,86,Neg. Ene.,Moderate,Running Scared,97,1,4,1,5,1,Female,26,2,Discrete,NA,NA,NA
5127,87,Neg. Ene.,Moderate,Road To Perdition,97,1,3,1,7,1,Female,26,2,Discrete,NA,NA,NA
5128,88,Neg. Ene.,Moderate,Blanc,97,4,5,1,8,1,Female,26,2,Discrete,NA,NA,NA
5129,89,Neg. Ene.,Moderate,Blanc,97,3,7,1,6,1,Female,26,2,Discrete,NA,NA,NA
5130,90,Neg. Ene.,Moderate,Batman Returns,97,1,4,1,6,1,Female,26,2,Discrete,NA,NA,NA
5131,91,Pos. Ten.,Moderate,The Alien Trilogy,97,4,5,1,4,1,Female,26,2,Discrete,NA,NA,NA
5132,92,Pos. Ten.,Moderate,The Fifth Element,97,6,5,1,5,1,Female,26,2,Discrete,NA,NA,NA
5133,93,Pos. Ten.,Moderate,Babylon 5,97,8,8,1,1,1,Female,26,2,Discrete,NA,NA,NA
5134,94,Pos. Ten.,Moderate,Hellraiser,97,1,6,1,4,1,Female,26,2,Discrete,NA,NA,NA
5135,95,Pos. Ten.,Moderate,Oliver Twist,97,6,8,1,4,1,Female,26,2,Discrete,NA,NA,NA
5136,96,Pos. Ten.,High,The Missing,97,1,5,1,3,1,Female,26,2,Discrete,NA,NA,NA
5137,97,Pos. Ten.,High,Shallow Grave,97,6,6,1,4,1,Female,26,2,Discrete,NA,NA,NA
5138,98,Pos. Ten.,High,Naked Lunch,97,1,3,2,5,1,Female,26,2,Discrete,NA,NA,NA
5139,99,Pos. Ten.,High,Dracula,97,1,5,1,6,4,Female,26,2,Discrete,NA,NA,NA
5140,100,Pos. Ten.,High,Cape Fear,97,2,5,1,5,1,Female,26,2,Discrete,NA,NA,NA
5141,101,Neg. Ten.,High,Juha,97,1,1,5,6,6,Female,26,2,Discrete,NA,NA,NA
5142,102,Neg. Ten.,High,Shakespeare In Love,97,1,1,6,5,1,Female,26,2,Discrete,NA,NA,NA
5143,103,Neg. Ten.,High,The Fifth Element,97,4,4,1,4,1,Female,26,2,Discrete,NA,NA,NA
5144,104,Neg. Ten.,High,Crouching Tiger,97,1,1,1,7,1,Female,26,2,Discrete,NA,NA,NA
5145,105,Neg. Ten.,High,Pride & Prejudice,97,1,1,9,1,1,Female,26,2,Discrete,NA,NA,NA
5146,106,Neg. Ten.,Moderate,Lethal weapon 3,97,1,1,6,4,5,Female,26,2,Discrete,NA,NA,NA
5147,107,Neg. Ten.,Moderate,The Godfarher,97,1,1,8,3,7,Female,26,2,Discrete,NA,NA,NA
5148,108,Neg. Ten.,Moderate,Gladiator,97,1,3,2,4,5,Female,26,2,Discrete,NA,NA,NA
5149,109,Neg. Ten.,Moderate,Pride & Prejudice,97,1,2,1,8,5,Female,26,2,Discrete,NA,NA,NA
5150,110,Neg. Ten.,Moderate,Big Fish,97,1,1,5,6,7,Female,26,2,Discrete,NA,NA,NA
5151,51,Pos. Val.,Moderate,Juha,98,1,1,6,1,6,Male,22,1,Discrete,NA,NA,NA
5152,52,Pos. Val.,Moderate,Blanc,98,1,1,1,1,5,Male,22,1,Discrete,NA,NA,NA
5153,53,Pos. Val.,Moderate,Gladiator,98,1,1,3,1,3,Male,22,1,Discrete,NA,NA,NA
5154,54,Pos. Val.,Moderate,Pride & Prejudice,98,1,1,2,5,7,Male,22,1,Discrete,NA,NA,NA
5155,55,Pos. Val.,Moderate,Dances with Wolves,98,1,1,6,1,2,Male,22,1,Discrete,NA,NA,NA
5156,56,Pos. Val.,High,Man of Galilee CD1,98,1,1,5,4,3,Male,22,1,Discrete,NA,NA,NA
5157,57,Pos. Val.,High,Shakespeare In Love,98,1,1,7,3,1,Male,22,1,Discrete,NA,NA,NA
5158,58,Pos. Val.,High,Vertigo OST,98,1,1,1,8,7,Male,22,1,Discrete,NA,NA,NA
5159,59,Pos. Val.,High,Vertigo OST,98,1,1,7,1,7,Male,22,1,Discrete,NA,NA,NA
5160,60,Pos. Val.,High,Outbreak,98,1,1,5,1,3,Male,22,1,Discrete,NA,NA,NA
5161,61,Neg. Val.,High,Juha,98,1,1,2,1,1,Male,22,1,Discrete,NA,NA,NA
5162,62,Neg. Val.,High,Shakespeare In Love,98,2,7,1,4,1,Male,22,1,Discrete,NA,NA,NA
5163,63,Neg. Val.,High,Batman,98,1,7,1,4,1,Male,22,1,Discrete,NA,NA,NA
5164,64,Neg. Val.,High,The Fifth Element,98,1,7,1,2,1,Male,22,1,Discrete,NA,NA,NA
5165,65,Neg. Val.,High,Big Fish,98,1,5,1,3,1,Male,22,1,Discrete,NA,NA,NA
5166,66,Neg. Val.,Moderate,The English Patient,98,3,5,1,1,1,Male,22,1,Discrete,NA,NA,NA
5167,67,Neg. Val.,Moderate,Lethal weapon 3,98,1,3,1,2,1,Male,22,1,Discrete,NA,NA,NA
5168,68,Neg. Val.,Moderate,Road To Perdition,98,3,8,1,1,1,Male,22,1,Discrete,NA,NA,NA
5169,69,Neg. Val.,Moderate,Hellraiser,98,4,6,1,1,1,Male,22,1,Discrete,NA,NA,NA
5170,70,Neg. Val.,Moderate,Grizzle Man,98,1,2,1,1,1,Male,22,1,Discrete,NA,NA,NA
5171,71,Pos. Ene.,Moderate,The Untouchables,98,1,1,8,1,1,Male,22,1,Discrete,NA,NA,NA
5172,72,Pos. Ene.,Moderate,Man of Galilee CD1,98,1,1,9,1,1,Male,22,1,Discrete,NA,NA,NA
5173,73,Pos. Ene.,Moderate,Shine,98,1,1,8,1,1,Male,22,1,Discrete,NA,NA,NA
5174,74,Pos. Ene.,Moderate,Shine,98,1,1,5,1,1,Male,22,1,Discrete,NA,NA,NA
5175,75,Pos. Ene.,Moderate,Batman,98,1,1,7,1,1,Male,22,1,Discrete,NA,NA,NA
5176,76,Pos. Ene.,High,Juha,98,1,1,3,1,4,Male,22,1,Discrete,NA,NA,NA
5177,77,Pos. Ene.,High,Lethal weapon 3,98,1,3,2,1,1,Male,22,1,Discrete,NA,NA,NA
5178,78,Pos. Ene.,High,Crouching Tiger,98,1,1,1,5,2,Male,22,1,Discrete,NA,NA,NA
